upload_date,Customer Name,Customer ID,Brokerage/Asset,Opportunity Name,Go-Live Date,Expiration Date,Award Type,Lane ID (From Bid),orig_city,orig_state,orig_zip,orig region,orig country,orig loading type,dest city,dest state,dest zip,dest region,dest country,dest unloading type,Multi_Stop,Customer Provided Miles,Equipment TYpe,Mode Type,Lane_Type,hazmat,tanker endorsement,Temp Requirements,Volume provided by customer,Volume time frame provided by customer,Truck cost,All in Customer,Awarded Linehaul,Awarded LH RPM
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,76,NORTH BRUNSWICK,NJ,,,USA,LIVE,SCHENECTADY,NY,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$900.16 ,"$1,000.18 ",$867.65 ,4.45
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,77,MISSOURI CITY,TX,,,USA,LIVE,LAREDO,TX,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$973.50 ,"$1,145.29 ",$904.78 ,2.56
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,SECONDARY,78,BOLINGBROOK,IL,,,USA,LIVE,WASHINGTON COURT HOUSE,OH,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,8,,"$1,127.70 ","$1,253.00 ","$1,008.13 ",2.8
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,79,RIDGE SPRING,SC,,,USA,LIVE,PHILADELPHIA,PA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$2,104.28 ","$2,475.62 ","$2,027.02 ",3.07
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,80,NORTH CHARLESTON,SC,,,USA,LIVE,TEXARKANA,AR,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$2,000.00 ","$2,352.94 ","$1,690.62 ",1.74
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,81,MOBILE,AL,,,USA,LIVE,TEXARKANA,AR,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,555.00 ","$1,829.41 ","$1,167.09 ",1.2
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,82,ELIZABETH,NJ,,,USA,LIVE,MIRA LOMA,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$5,136.89 ","$6,043.40 ","$4,177.82 ",1.52
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,83,HOUSTON,TX,,,USA,LIVE,HOUSTON,TX,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$503.08 ,$653.35 ,$646.55 ,64.66
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,84,PASADENA,TX,,,USA,LIVE,HOUSTON,TX,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$513.45 ,$666.82 ,$656.75 ,44.38
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,85,CARSON,CA,,,USA,LIVE,MIRA LOMA,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$424.39 ,$505.22 ,$467.82 ,8.51
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,86,MIAMI,FL,,,USA,LIVE,RIVIERA BEACH,FL,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$667.77 ,$824.41 ,$773.68 ,10.37
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,87,BOLINGBROOK,IL,,,USA,LIVE,FOND DU LAC,WI,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$688.88 ,$791.81 ,$679.00 ,4.09
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,88,PASADENA,TX,,,USA,LIVE,PEARL RIVER,LA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,488.08 ","$1,750.68 ","$1,507.92 ",4.22
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,89,BALTIMORE,MD,,,USA,LIVE,RED BOILING SPRINGS,TN,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,434.05 ","$1,593.39 ","$1,139.08 ",1.7
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,90,CARSON,CA,,,USA,LIVE,AURORA,CO,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$3,438.24 ","$3,820.27 ","$3,117.21 ",3.02
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,91,LAREDO,TX,,,USA,LIVE,MILWAUKEE,WI,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$3,984.41 ","$4,687.54 ","$3,709.22 ",2.58
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,92,ELIZABETH,NJ,,,USA,LIVE,SAN LEANDRO,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$5,229.71 ","$6,152.60 ","$4,179.04 ",1.44
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,93,MOBILE,AL,,,USA,LIVE,BRUNDIDGE,AL,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,014.01 ","$1,192.95 ","$1,067.29 ",5.78
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,94,HOUSTON,TX,,,USA,LIVE,DALLAS,TX,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$910.98 ,"$1,071.74 ",$908.81 ,3.79
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,95,SAN LEANDRO,CA,,,USA,LIVE,FONTANA,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,396.01 ","$1,642.36 ","$1,366.69 ",3.37
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,96,JESSUP,MD,,,USA,LIVE,DISPUTANTA,VA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,149.18 ","$1,351.98 ","$1,229.51 ",6.83
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,97,JESSUP,MD,,,USA,LIVE,SALISBURY,NC,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,372.70 ","$1,614.94 ","$1,347.70 ",3.43
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,98,CLOVIS,CA,,,USA,LIVE,TRACY,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$811.44 ,$966.00 ,$879.03 ,6.87
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,99,FRESNO,CA,,,USA,LIVE,TRACY,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$809.72 ,$963.95 ,$880.18 ,7.14
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,100,PASADENA,TX,,,USA,LIVE,HOUSTON,TX,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$367.43 ,$417.53 ,$407.46 ,27.53
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,101,DESOTO,TX,,,USA,LIVE,CLEBURNE,TX,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$383.92 ,$462.55 ,$426.85 ,8.13
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,102,JESSUP,MD,,,USA,LIVE,DUNN,NC,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,228.01 ","$1,444.72 ","$1,223.24 ",3.76
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,103,JESSUP,MD,,,USA,LIVE,ELLOREE,SC,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,675.00 ","$1,970.59 ","$1,626.78 ",3.22
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,104,JESSUP,MD,,,USA,LIVE,GREEN CASTLE,PA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$800.95 ,$953.51 ,$900.68 ,11.59
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,105,ELIZABETH,NJ,,,USA,LIVE,LAKEWOOD,NJ,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$622.75 ,$778.44 ,$749.27 ,17.47
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,106,MIAMI,FL,,,USA,LIVE,OCALA,FL,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,000.40 ","$1,176.94 ",$967.09 ,3.13
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,107,DESOTO,TX,,,USA,LIVE,CLARKSVILLE,AR,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$918.75 ,"$1,044.03 ",$807.60 ,2.32
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,108,MIAMI,FL,,,USA,LIVE,COMMERCE,GA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,008.64 ","$1,146.18 ",$670.25 ,0.96
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,109,MIAMI,FL,,,USA,LIVE,SAN ANTONIO,TX,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$2,684.96 ","$3,158.78 ","$2,217.04 ",1.6
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,110,ELIZABETH,NJ,,,USA,LIVE,JERSEY CITY,NJ,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$596.20 ,$754.68 ,$746.46 ,61.69
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,111,CARSON,CA,,,USA,LIVE,SAN FERNANDO,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$549.10 ,$703.97 ,$678.34 ,17.99
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,112,NORTH CHARLESTON,SC,,,USA,LIVE,NAPOLEON,OH,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$2,100.00 ","$2,470.59 ","$1,939.51 ",2.48
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,113,POOLER,GA,,,USA,LIVE,BRIDGETON,MO,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,821.53 ","$2,023.92 ","$1,469.58 ",1.8
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,114,SECAUCUS,NJ,,,USA,LIVE,MIAMI,FL,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$4,054.14 ","$4,769.58 ","$3,895.57 ",3.03
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,115,HART,MI,,,USA,LIVE,CARSON,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$4,374.65 ","$4,860.72 ","$3,343.57 ",1.5
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,116,CHICAGO,IL,,,USA,LIVE,BARABOO,WI,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$912.87 ,"$1,073.96 ",$946.40 ,5.04
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,117,MEDLEY,FL,,,USA,LIVE,ALACHUA,FL,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$645.92 ,$778.22 ,$536.41 ,1.51
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,118,PHILADELPHIA,PA,,,USA,LIVE,MORRIS,IL,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,932.48 ","$2,273.51 ","$1,738.48 ",2.21
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,119,MEDLEY,FL,,,USA,LIVE,MIAMI,FL,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$357.12 ,$410.48 ,$402.93 ,36.3
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,120,MEDLEY,FL,,,USA,LIVE,WINTER HAVEN,FL,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$549.78 ,$654.50 ,$516.66 ,2.55
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,121,JESSUP,MD,,,USA,LIVE,ROCKY MOUNT,NC,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,045.44 ","$1,229.93 ","$1,049.46 ",3.95
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,122,CARSON,CA,,,USA,LIVE,SANTA CLARA,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,268.84 ","$1,492.75 ","$1,248.22 ",3.47
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,123,PASADENA,TX,,,USA,LIVE,OKLAHOMA CITY,OK,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,517.16 ","$1,784.90 ","$1,473.46 ",3.22
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,124,VINELAND,NJ,,,USA,LIVE,INDIANAPOLIS,IN,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,861.55 ","$2,190.06 ","$1,735.35 ",2.6
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,125,CARSON,CA,,,USA,LIVE,WEST JORDAN,UT,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$2,515.59 ","$2,959.52 ","$2,489.09 ",3.6
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,126,HART,MI,,,USA,LIVE,ELIZABETH,NJ,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$2,482.19 ","$2,757.99 ","$2,202.50 ",2.7
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,127,SOUTH PLAINFIELD,NJ,,,USA,LIVE,SYCAMORE,IL,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,616.01 ","$1,795.57 ","$1,221.37 ",1.45
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,128,LAKEWOOD,NJ,,,USA,LIVE,MIAMI,FL,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$3,978.39 ","$4,680.46 ","$3,824.13 ",3.04
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,129,CARSON,CA,,,USA,LIVE,KANSAS CITY,KS,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$4,137.66 ","$4,597.40 ","$3,494.92 ",2.16
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,130,LAREDO,TX,,,USA,LIVE,VINELAND,NJ,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$5,567.67 ","$6,550.20 ","$5,252.70 ",2.75
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,131,NEWARK,NJ,,,USA,LIVE,CARSON,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$4,438.33 ","$4,931.48 ","$3,035.84 ",1.09
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,PRIMARY,132,CARSON,CA,,,USA,LIVE,IRVINE,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,5,,$374.09 ,$425.10 ,$400.68 ,11.16
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,SECONDARY,133,CARSON,CA,,,USA,LIVE,ONTARIO,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,5,,$420.73 ,$472.73 ,$439.68 ,9.05
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,134,CARSON,CA,,,USA,LIVE,RIVERSIDE,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$641.33 ,$791.77 ,$750.76 ,12.45
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,135,BOLINGBROOK,IL,,,USA,LIVE,FOND DU LAC,WI,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,010.00 ","$1,188.24 ","$1,075.42 ",6.48
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,136,OMAHA,NE,,,USA,LIVE,CARROLLTON,MO,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$692.01 ,$795.41 ,$633.98 ,2.67
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,137,HOUSTON,TX,,,USA,LIVE,DALLAS,TX,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$694.86 ,$798.69 ,$635.77 ,2.65
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,138,CARSON,CA,,,USA,LIVE,LAS VEGAS,NV,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,550.40 ","$1,824.00 ","$1,631.15 ",5.75
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,139,CARSON,CA,,,USA,LIVE,NORTH LAS VEGAS,NV,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,121.02 ","$1,245.58 ","$1,052.46 ",3.71
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,140,RINCON,GA,,,USA,LIVE,BRUNDIDGE,AL,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$945.07 ,"$1,073.94 ",$845.19 ,2.51
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,141,CARSON,CA,,,USA,LIVE,TEMPE,AZ,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,669.20 ","$1,963.76 ","$1,700.26 ",4.39
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,142,BOLINGBROOK,IL,,,USA,LIVE,LEXINGTON,KY,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,413.75 ","$1,570.83 ","$1,306.86 ",3.37
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,143,SAN LEANDRO,CA,,,USA,LIVE,HILLSBORO,OR,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$2,049.65 ","$2,277.39 ","$1,839.81 ",2.86
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,144,CARSON,CA,,,USA,LIVE,CORINNE,UT,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$2,766.06 ","$3,254.19 ","$2,737.73 ",3.6
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,145,JACKSONVILLE,FL,,,USA,LIVE,BRIDGETON,MO,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$1,829.83 ","$2,033.15 ","$1,407.75 ",1.53
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,146,CARSON,CA,,,USA,LIVE,PORTLAND,OR,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$3,420.20 ","$4,023.76 ","$3,359.47 ",3.44
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,147,ELIZABETH,NJ,,,USA,LIVE,CARSON,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,"$4,443.10 ","$4,936.78 ","$3,038.56 ",1.09
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,148,SOUTH PLAINFIELD,NJ,,,USA,LIVE,ELIZABETH,NJ,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$442.56 ,$497.26 ,$487.60 ,34.34
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,149,DESOTO,TX,,,USA,LIVE,TEMPLE,TX,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$518.87 ,$596.40 ,$514.94 ,4.3
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,150,LOS ANGELES,CA,,,USA,LIVE,MIRA LOMA,CA,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$566.82 ,$717.49 ,$684.45 ,14.08
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,151,PHILADELPHIA,PA,,,USA,LIVE,VAN BUREN TWP,MI,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,"$1,600.00 ","$1,882.35 ","$1,493.05 ",2.61
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,152,DESOTO,TX,,,USA,LIVE,PAULS VALLEY,OK,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$709.42 ,$815.42 ,$703.08 ,4.26
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,153,HOUSTON,TX,,,USA,LIVE,FORT WORTH,TX,,,USA,LIVE,FALSE,,REEFER,FTL,Point to Point,FALSE,FALSE,,,,$920.45 ,"$1,082.89 ",$904.80 ,3.45
11/10/2022,Gellert Global Group ,,Brokerage,Atalanta  Camerican International Bid - Oct 2022,12/1/2022,12/1/2023,Rate on File,154,VERNON,CA,,,USA,LIVE,CARSON,CA,,,USA,LIVE,FALSE,,VAN,FTL,Point to Point,FALSE,FALSE,,,,$402.68 ,$457.59 ,$447.52 ,30.24
